,link,dep_day,dep_time,dep_city,dep_lat,dep_long,dep_addr,arr_city,arr_lat,arr_long,arr_addr,price,distance,seatsleft,seats,trip_id,stops,bookmode,booktype
284,https://www.blablacar.it/passaggio-milano-pisa-769738905,2017-03-31,20:00:00,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Pisa,43.7084491,10.3984684,"Pisa Centrale, Piazza della Stazione, 56125 Pisa PI, Italia",17.5,289,1,4,769738905-milano-pisa,"[Milano, Pisa]",auto,online
285,https://www.blablacar.it/passaggio-milano-venezia-767809355,2017-03-31,20:00:00,Milano,45.4532979,9.1695933,"Milano Porta Genova, Piazzale Stazione Genova, 4, 20144 Milano, ",Venezia,45.4823244,12.2339898,"Mestre FS, 30100 Venezia, Italia",17.5,271,1,3,767809355-milano-venezia,"[Milano, Venezia]",manual,online
286,https://www.blablacar.it/passaggio-milano-padova-771003560,2017-03-31,20:00:00,Milano,45.4690621,9.1481373,"De Angeli, 20149 Milano, Italia",Padova,45.4174057,11.8789507,"Stazione, 35131 Padova PD, Italia",17.5,243,3,3,771003560-milano-padova,"[Milano, Padova]",auto,online
287,https://www.blablacar.it/passaggio-milano-aosta-771758035,2017-03-31,20:00:00,Milano,45.48604357,9.216095656,"Loreto M1-M2, Milano",Aosta,45.7349551,7.3130762,"11100 Aosta, Italia",17.5,187,2,2,771758035-milano-aosta,"[Milano, Aosta, La Thuile]",manual,online
288,https://www.blablacar.it/passaggio-milano-udine-770786920,2017-03-31,20:00:00,Milano,45.451515198,9.203024864,"Porta Romana, 20135 Milano, Italia",Udine,46.022361755,13.261219978,"Via Paparotti 21 Art Hotel, 33100 Udine UD, Italia",29.5,383,1,3,770786920-milano-udine,"[Milano, Udine]",manual,online
289,https://www.blablacar.it/passaggio-milano-aosta-769026440,2017-03-31,20:00:25,Milano,45.4589553,9.1702658,"Piazza Sant'Agostino, 20123 Milano, Italia",Aosta,45.7343526,7.3223231,"Stazione di Aosta, Aosta",13.0,183,2,3,769026440-milano-aosta,"[Milano, Aosta]",manual,online
290,https://www.blablacar.it/passaggio-milano-riccione-771118825,2017-03-31,20:00:45,Milano,45.4807738,9.2253626,"Piola m2, 20131 Milano, Italia",Riccione,44.0008499,12.6585829,"Viale Ceccarini, 101, 47838 Riccione RN, Italia",20.5,339,1,2,771118825-milano-riccione,"[Milano, Riccione]",manual,online
291,https://www.blablacar.it/passaggio-milan-preganziol-771478305,2017-03-31,20:00:51,Milano,45.4522505,9.2031568,"Piazzale Medaglie D'Oro, 3, 20135 Milano, Italia",Preganziol,45.60547,12.23577,"Str. Terraglio, 157, 31022 Preganziol TV, Italia",21.5,280,1,3,771478305-milan-preganziol,"[Milano, Preganziol]",manual,online
292,https://www.blablacar.it/passaggio-milan-verone-735019610,2017-03-31,20:10:00,Milano,45.4654219,9.1859243,"Milan, Italie",Verona,45.4383842,10.9916215,"Vérone, Italie",8.5,160,2,2,735019610-milan-verone,"[Strasburgo, Milano, Verona, Padova]",manual,online
293,https://www.blablacar.it/passaggio-milano-pistoia-769015215,2017-03-31,20:10:00,Milano,45.4585957,9.1696535,"S. Agostino, Milano, MI",Pistoia,43.9303475,10.9078587,"Pistoia, PT",21.5,317,2,3,769015215-milano-pistoia,"[Milano, Pistoia]",manual,online
294,https://www.blablacar.it/passaggio-milano-torino-770176930,2017-03-31,20:10:57,Milano,45.4304199,9.1763022,"Piazza Abbiategrasso, Milano, Italia",Torino,45.070312,7.6868565,"Torino, Italia",12.0,153,4,4,770176930-milano-torino,"[Milano, Torino]",manual,online
295,https://www.blablacar.it/passaggio-milano-brescia-770438845,2017-03-31,20:30:00,Milano,45.4796037,9.1414533,"Lotto (Fieramilanocity) M1 M5, Milano, MI",Brescia,45.5415526,10.2118019,Brescia,7.5,100,3,3,770438845-milano-brescia,"[Milano, Brescia, Verona]",manual,online
296,https://www.blablacar.it/passaggio-milano-rapallo-771769760,2017-03-31,20:30:00,Milano,45.4809462,9.2252656,"Via Giovanni Pacini, 9-11, 20131 Milano, Italia",Rapallo,44.3507379,9.2317672,"Corso Giuseppe Assereto, 9, 16035 Rapallo GE, Italia",12.0,182,1,1,771769760-milano-rapallo,"[Milano, Rapallo]",auto,online
297,https://www.blablacar.it/passaggio-milano-cuneo-769858105,2017-03-31,20:30:00,Milano,45.4437333,9.1676768,"Romolo, 20143 Milano, Italia",Cuneo,44.3877112,7.5368332,"Piazzale della Libertà, 8, 12100 Cuneo CN, Italia",15.0,245,1,3,769858105-milano-cuneo,"[Milano, Cuneo]",auto,online
298,https://www.blablacar.it/passaggio-milano-padova-771675885,2017-03-31,20:30:00,Milano,45.4437333,9.1676768,"Romolo, 20143 Milano, Italia",Padova,45.4168569,11.8797719,"Piazzale Stazione, 35131 Padova PD, Italia",15.0,254,3,3,771675885-milano-padova,"[Milano, Padova]",auto,online
299,https://www.blablacar.it/passaggio-milano-genova-770445630,2017-03-31,20:30:15,Milano,45.437728,9.168557,"Famagosta M2, 20142 Milano, Italia",Genova,44.4162837,8.9195131,"Principe, 16126 Genova, Italia",9.5,138,2,4,770445630-milano-genova,"[Milano, Genova]",auto,online
300,https://www.blablacar.it/passaggio-milano-lecco-771163100,2017-03-31,20:40:35,Milano,45.4842475,9.2348298,"Lambrate Fs, 20131 Milano, Italia",Lecco,45.8634997,9.3858859,"Piazzale dei Cappuccini, 23900 Lecco LC, Italia",5.5,56,3,3,771163100-milano-lecco,"[Sant'agata Bolognese, Milano, Lecco]",manual,online
301,https://www.blablacar.it/passaggio-milano-verona-752211240,2017-03-31,20:50:00,Milano,45.4654219,9.1859243,Milano,Verona,45.4383842,10.9916215,"Verona VR, Italia",6.5,160,2,2,752211240-milano-verona,"[Vaulx-En-Velin, Milano, Verona]",manual,online
302,https://www.blablacar.it/passaggio-milano-lugano-771876405,2017-03-31,21:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Lugano,46.0036778,8.951052,"Lugano, Svizzera",7.5,79,4,4,771876405-milano-lugano,"[Milano, Lugano, Locarno]",auto,online
303,https://www.blablacar.it/passaggio-milano-imperia-771030520,2017-03-31,21:00:00,Milano,45.437728,9.168557,"Famagosta M2, Milano, MI",Imperia,43.8900543,8.0396578,"Imperia · piazza Dante, Imperia",14.0,233,1,3,771030520-milano-imperia,"[Milano, Imperia]",auto,online
304,https://www.blablacar.it/passaggio-milano-bassano-del-grappa-770149445,2017-03-31,21:00:00,Milano,45.4515142,9.2030248,"Porta Romana, Milano, MI",Bassano Del Grappa,45.7657286,11.7272747,"Bassano del Grappa, VI",16.5,253,1,3,770149445-milano-bassano-del-grappa,"[Milano, Bassano Del Grappa]",auto,online
305,https://www.blablacar.it/passaggio-milano-rimini-770969430,2017-03-31,21:20:58,Milano,45.437728,9.168557,"Famagosta M2, 20142 Milano, Italia",Rimini,44.063756,12.573669,"Stazione ferroviaria, Rimini",23.0,332,2,3,770969430-milano-rimini,"[San Gallo, Milano, Rimini, Lesina]",manual,online
306,https://www.blablacar.it/passaggio-milano-verbania-771856855,2017-03-31,21:30:00,Milano,45.49721,9.19348,"Via Veglia, 26, 20159 Milano, Italia",Verbania,45.9290197,8.55172,"Tamoil Carburanti - Via Tito Cavazzani, Pallanza",6.5,102,3,3,771856855-milano-verbania,"[Milano, Verbania]",auto,online
307,https://www.blablacar.it/passaggio-milano-torino-771518450,2017-03-31,21:30:00,Milano,45.4589553,9.1702658,"Piazza Sant'Agostino, Milano, MI",Torino,45.0716228,7.6659039,"Torino Porta Susa, Corso Bolzano, Torino, TO",9.5,142,4,4,771518450-milano-torino,"[Milano, Torino]",auto,online
308,https://www.blablacar.it/passaggio-milano-finale-ligure-771374105,2017-03-31,21:30:00,Milano,45.437393188,9.168777466,"Famagosta M2, Milano",Finale Ligure,44.1689906,8.3436807,"Municipio di Finale Ligure, Finale Ligure",15.0,190,1,3,771374105-milano-finale-ligure,"[Milano, Finale Ligure]",manual,online
309,https://www.blablacar.it/passaggio-milano-brescia-770972325,2017-03-31,21:40:00,Milano,45.4654,9.18592,"Milano, MI",Brescia,45.5415,10.2118,"Brescia, BS",6.5,92,1,1,770972325-milano-brescia,"[Basilea, Milano, Brescia]",auto,online
310,https://www.blablacar.it/passaggio-milano-padova-771995175,2017-03-31,21:40:00,Milano,45.4654219,9.1859243,"Milano, MI",Padova,45.4064349,11.8767611,"Padova, PD",12.0,245,3,3,771995175-milano-padova,"[Zurigo, Milano, Padova]",auto,online
311,https://www.blablacar.it/passaggio-milano-bergamo-771143100,2017-03-31,22:10:00,Milano,45.4405741,9.1703255,"Via Rimini, 25, 20142 Milano, Italia",Bergamo,45.6800733,9.6692747,"Via Pietro Spino, 102, 24126 Bergamo BG, Italia",5.5,74,3,3,771143100-milano-bergamo,"[Pavia, Milano, Bergamo]",manual,online
312,https://www.blablacar.it/passaggio-milano-ornavasso-771245305,2017-03-31,22:10:00,Milano,45.4654219,9.1859243,"Milano, MI",Ornavasso,45.9684934,8.4119497,"Ornavasso, VB",7.5,102,3,3,771245305-milano-ornavasso,"[Città Di San Marino, Milano, Ornavasso]",manual,online
313,https://www.blablacar.it/passaggio-milano-torino-767983095,2017-03-31,22:30:00,Milano,45.4861631,9.2163838,"Piazzale Loreto, Milano, Italia",Torino,45.0716228,7.6659039,"Torino Porta Susa, Corso Bolzano, 10121 Torino, Italia",8.5,145,4,4,767983095-milano-torino,"[Milano, Torino]",manual,online
314,https://www.blablacar.it/passaggio-milan-cesuna-770490575,2017-03-31,22:30:00,Milano,45.4654219,9.1859243,"Milan, Italy",Cesuna,45.8384266,11.4544582,"36010 Cesuna VI, Italy",25.0,267,3,3,770490575-milan-cesuna,"[Ginevra, Milano, Cesuna]",manual,online
315,https://www.blablacar.it/passaggio-milano-lucerna-771694610,2017-03-31,22:40:00,Milano,45.4654219,9.1859243,"Milano, MI",Lucerna,47.0501682,8.3093072,"Lucerna, Svizzera",17.5,244,3,3,771694610-milano-lucerna,"[Lucca, Milano, Lucerna, Friburgo In Brisgovia]",manual,online
316,https://www.blablacar.it/passaggio-milano-a4-torino-trieste-25015-desenzano-del-garda-bs-italia-770019245,2017-03-31,23:00:00,Milano,45.465423584,9.18592453,"Milano, Italia","A4 Torino - Trieste, 25015 Desenzano del Garda BS, Italia",45.442489624,10.555175781,"A4 Torino - Trieste, 25015 Desenzano del Garda BS, Italia",8.5,122,1,1,770019245-milano-a4-torino-trieste-25015-desenzano-del-garda-bs-italia,[Milano],auto,online
317,https://www.blablacar.it/passaggio-milano-asti-762093580,2017-03-31,23:00:54,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Asti,44.8987458,8.1955584,"Corso Vittorio Alfieri, 401, 14100 Asti AT, Italia",7.5,122,3,3,762093580-milano-asti,"[Milano, Asti]",manual,online
318,https://www.blablacar.it/passaggio-milano-la-spezia-771395960,2017-03-31,23:10:00,Milano,45.4842475,9.2348298,"Lambrate Fs, 20131 Milano, Italia",La Spezia,44.1065406,9.828963,"Esso, La Spezia",16.5,222,2,3,771395960-milano-la-spezia,"[Sondrio, Milano, La Spezia]",manual,online
