,link,dep_day,dep_time,dep_city,dep_lat,dep_long,dep_addr,arr_city,arr_lat,arr_long,arr_addr,price,distance,seatsleft,seats,trip_id,stops,bookmode,booktype
33,https://www.blablacar.it/passaggio-milan-ivrea-769981390,2017-05-08,16:30:00,Milano,45.4858877,9.2042827,"Milano Centrale, Milan, Italie",Ivrea,45.4615163,7.8764241,"Ivrea, Turin, Italie",7.5,124,3,3,769981390-milan-ivrea,"[Milano, Ivrea, Morzine]",auto,online
34,https://www.blablacar.it/passaggio-milan-strasbourg-763904885,2017-05-08,17:00:00,Milano,45.4858877,9.2042827,"Milano Centrale, Milan, Italie",Strasburgo,48.5850783,7.7342488,"Place de la Gare, Strasbourg",28.5,478,3,3,763904885-milan-strasbourg,"[Milano, Strasburgo]",auto,online
35,https://www.blablacar.it/passaggio-milano-firenze-750056245,2017-05-08,19:00:33,Milano,45.4839709,9.2060969,"Centrale, Milano, Italia",Firenze,43.8086534,11.2012247,"Aeroporto Amerigo Vespucci, Via del Termine, 11, 50127 Firenze, ",15.0,295,3,3,750056245-milano-firenze,"[Milano, Firenze]",manual,online
36,https://www.blablacar.it/passaggio-milano-seregno-766749140,2017-05-09,19:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Seregno,45.6489995,9.2035595,Seregno,3.0,36,3,3,766749140-milano-seregno,"[Milano, Seregno]",auto,online
37,https://www.blablacar.it/passaggio-milano-piacenza-743766935,2017-05-10,13:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Piacenza,45.0474399,9.6865865,"Piacenza, PC",7.5,73,3,3,743766935-milano-piacenza,"[Milano, Piacenza, Pesaro]",manual,online
38,https://www.blablacar.it/passaggio-mailand-lugano-735516720,2017-05-10,15:00:00,Milano,45.4654219,9.1859243,"Mailand, Italien",Lugano,46.0036778,8.951052,Lugano,5.5,80,3,3,735516720-mailand-lugano,"[Milano, Lugano, Friburgo In Brisgovia]",manual,online
39,https://www.blablacar.it/passaggio-milano-torino-703517578,2017-05-10,19:00:00,Milano,45.4875843,9.1576951,"Piazza Firenze, Milano, MI",Torino,45.0644847,7.649184,"Piazza Sabotino, Torino, TO",6.5,148,4,4,703517578-milano-torino,"[Milano, Torino]",auto,online
40,https://www.blablacar.it/passaggio-milano-bologna-770420970,2017-05-10,20:00:00,Milano,45.4970674,9.169969,"Viale Luigi Bodio, 8, 20158 Milano, Italia",Bologna,44.5053242,11.3812975,"Tangenziale nord di Bologna, 495, 40127 Bologna, Italia",10.5,241,3,3,770420970-milano-bologna,"[Milano, Bologna]",manual,online
41,https://www.blablacar.it/passaggio-milano-perugia-761009160,2017-05-11,17:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Perugia,43.1107168,12.3908279,"Perugia, Italia",21.5,452,3,3,761009160-milano-perugia,"[Castronno, Milano, Perugia, Stazione Ponte Rio]",manual,online
42,https://www.blablacar.it/passaggio-milano-latisana-758980190,2017-05-11,20:00:00,Milano,45.475732,9.1378105,"San Siro, Milano, MI",Latisana,45.7822908,12.9943424,"Latisana, UD",23.0,346,3,3,758980190-milano-latisana,"[Milano, Latisana]",manual,online
